ID TAREA,TIPO DE TAREA,TAREA,DESCRIPCIÓN,VARIANTES,CATEGORIA,OBJETIVO,ESPACIO,SERIES,TIEMPO SERIES,TIEMPO TOTAL,MATERIAL,IMAGEN TAREA,ENLACE VIDEO DRIVE,ID_ENLACE_VIDEO_DRIVE,VIDEO_DRIVE
T333,ACCIONES COMBINADAS,ATAQUES LATERALES 5x4,"Jugamos un 4x3 con dos comodines que serán jugadores de banda. Para hacer gol, el pase tiene que venir desde un jugador de banda y su centro podrá ser aéreo o raso. Si el equipo rival consigue robar, podrá meter gol en portería pequeña.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",CENTRO Y REMATE,Doble area,4,4,20,"BALONES , CONOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/f0d15b00.IMAGEN TAREA.202747.jpg,https://drive.google.com/file/d/1FnL6zGZqYfksHMPSoJm2N7Rctu3rQq4e/view?usp=drive_link,1FnL6zGZqYfksHMPSoJm2N7Rctu3rQq4e,http://drive.google.com/uc?id=1FnL6zGZqYfksHMPSoJm2N7Rctu3rQq4e
T334,ACCIONES COMBINADAS,1x1 CARRERA Y ENCARAR,"Iniciamos con el jugador atacante conduciendo el balón y el defensor detrás de él. Cuando cruce la línea de chinos, el atacante tiene que conseguir girarse para encarar y marcar gol en cualquiera de las dos porterías.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",REGATE,25x20,3,4,15,"BALONES , CONOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T334.IMAGEN TAREA.130700.jpg,https://drive.google.com/file/d/1BqDYI46RoUKLOSb0KQNRDtH_eADNwGNU/view?usp=drive_link,1BqDYI46RoUKLOSb0KQNRDtH_eADNwGNU,http://drive.google.com/uc?id=1BqDYI46RoUKLOSb0KQNRDtH_eADNwGNU
T335,ACCIONES COMBINADAS,1x1 POR EQUIPOS,"Jugamos por equipos. Cada jugador tiene que salir e intentar superar (regateando) al defensor y jugar con su compañero que lo tiene enfrente. Si el defensor intercepta, tiene que jugar con un compañero, sino no se cambia de rol.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",REGATE,30x30,4,4,20,"BALONES , CHINOS , CONOS , PETOS",TAREAS_Images/T335.IMAGEN TAREA.130922.jpg,https://drive.google.com/file/d/1oaostIlRGauKDw5MPG_zdGmzTEC9rdj0/view?usp=drive_link,1oaostIlRGauKDw5MPG_zdGmzTEC9rdj0,http://drive.google.com/uc?id=1oaostIlRGauKDw5MPG_zdGmzTEC9rdj0
T336,JUEGO LÚDICO,3 EN RAYA HUMANO + FINALIZACIÓN,"Jugamos un 3 en raya pero cada jugador es el que ocupa los espacios para conseguirlo. El equipo que gane tiene 3 disparos a porterías pequeñas, se suman los goles conseguidos.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",DIVERSIÓN,15x15,3,4,15,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T336.IMAGEN TAREA.132318.jpg,https://drive.google.com/file/d/1oZN84LEO3ZoyI71yAG5ltdJSCTbSW2NN/view?usp=drive_link,1oZN84LEO3ZoyI71yAG5ltdJSCTbSW2NN,http://drive.google.com/uc?id=1oZN84LEO3ZoyI71yAG5ltdJSCTbSW2NN
T337,ACCIONES COMBINADAS,3x3x3 - 3 ESPACIOS,"Se juega en el espacio central un 3x3+3, donde los comodines van con el equipo que tiene el balón. Cuando se dan 5 pases, se puede ir a las zonas laterales y marcar gol en las porterías enfrentadas, pero solo podrán entrar en esa zona los jugadores de cada equipo, los comodines no.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",BUSCAR SUPERIORIDADES,40x40,3,6,20,"BALONES , CONOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T337.IMAGEN TAREA.131235.jpg,https://drive.google.com/file/d/12dA3S6EMIfNnKI-pWviHzAikmUm2BLT3/view?usp=drive_link,12dA3S6EMIfNnKI-pWviHzAikmUm2BLT3,http://drive.google.com/uc?id=12dA3S6EMIfNnKI-pWviHzAikmUm2BLT3
T338,ACCIONES COMBINADAS,4x4 EN 2 ZONAS,"Jugamos dos equipos, los atacantes tienen dos jugadores exteriores que se mueven por todo lo ancho del campo y dos interiores que ocupan cada zona. Los defensores tendrán 2 jugadores en cada espacio interior. Para hacer gol hay que buscar superioridades y velocidad de balón para encontrar espacios libres. Cada serie cambiamos de roles.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",BUSCAR SUPERIORIDADES,40x30,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T338.IMAGEN TAREA.131941.jpg,https://drive.google.com/file/d/1Ki1ocHaVNDRs4H6iwFVu_fy7kRVGEw1B/view?usp=drive_link,1Ki1ocHaVNDRs4H6iwFVu_fy7kRVGEw1B,http://drive.google.com/uc?id=1Ki1ocHaVNDRs4H6iwFVu_fy7kRVGEw1B
T339,ACCIONES COMBINADAS,ATAQUES 1x1-4x4,"Iniciamos las oleadas con un ataque 1x1, hasta llegar a un 4x4, este ultimo ataque será un centro lateral. El equipo que defiende, cuando robe, puede marcar gol en portería pequeña.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",ATAQUE RAPIDO,Doble area,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T339.IMAGEN TAREA.130130.jpg,https://drive.google.com/file/d/151byY98OzcZQvmQpwqiNUHLVFYP8kSba/view?usp=drive_link,151byY98OzcZQvmQpwqiNUHLVFYP8kSba,http://drive.google.com/uc?id=151byY98OzcZQvmQpwqiNUHLVFYP8kSba
T340,ACCIONES COMBINADAS,INTERCEPTACIÓN CON FINALIZACIONES,"Jugamos un 4x4 como esta marcado en la imagen. Si los jugadores atacantes consiguen jugar con los de la zona contraria, estos pueden marcar gol. Sin hay INTERCEPTACIÓN por parte de los defensores, estos atacan portería que quieran en un 4x2.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",INTERCEPTACIÓN,Doble area,3,6,20,"BALONES , CONOS , PETOS , PORTERIA REGLAMENTARIA",TAREAS_Images/T340.IMAGEN TAREA.125559.jpg,https://drive.google.com/file/d/1nHnZJdQvjeCg76LimGHh7eHfdSnPtVbA/view?usp=drive_link,1nHnZJdQvjeCg76LimGHh7eHfdSnPtVbA,http://drive.google.com/uc?id=1nHnZJdQvjeCg76LimGHh7eHfdSnPtVbA
T341,TÉCNICA COLECTIVA,PASES EN TRIÁNGULO.,"Tenemos 6 postas, se inicia con pase dentro, este tendrá que buscar el desmarque del siguiente compañero que volverá a jugar con el compañero de dentro.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",CREAR LÍNEA DE PASE,35x20,4,3,15,"BALONES , CHINOS",TAREAS_Images/T341.IMAGEN TAREA.124156.jpg,https://drive.google.com/file/d/1TTLRVIk-ROVT6D4LhZq3qIyZuWLNVxYG/view?usp=drive_link,1TTLRVIk-ROVT6D4LhZq3qIyZuWLNVxYG,http://drive.google.com/uc?id=1TTLRVIk-ROVT6D4LhZq3qIyZuWLNVxYG
T342,RONDO,RONDOS 6 ZONAS,"Jugamos 3 rondos de 3x1, cuando se dan 5 pases se tiene que jugar en otro espacio. Cuando hay cambio de espacio de alguno de los 3 rondos, los 3 que estaban robando, tienen que cambiar de rondo y seguir robando.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",MANTENER,40x40,4,3,15,"BALONES , CHINOS , PETOS",TAREAS_Images/T342.IMAGEN TAREA.123605.jpg,https://drive.google.com/file/d/1LVSk7U8Ur-W8YQ208Ec_fZZKAB_QtDQn/view?usp=drive_link,1LVSk7U8Ur-W8YQ208Ec_fZZKAB_QtDQn,http://drive.google.com/uc?id=1LVSk7U8Ur-W8YQ208Ec_fZZKAB_QtDQn
T343,TÉCNICA COLECTIVA,RUEDA PASES CUADRADO Y MOVIMIENTO DIAGONAL,"Se juega con la secuencia de pases marcada, pero la rotación es siempre en diagonal.",,"CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",PASE,25x25,4,3,15,"BALONES , CHINOS",TAREAS_Images/T343.IMAGEN TAREA.124631.jpg,https://drive.google.com/file/d/1g_fC8AbATFsHf_pWnrS1qc2dvAiJ3dPc/view?usp=drive_link,1g_fC8AbATFsHf_pWnrS1qc2dvAiJ3dPc,http://drive.google.com/uc?id=1g_fC8AbATFsHf_pWnrS1qc2dvAiJ3dPc
T344,TÉCNICA COLECTIVA,RUEDA PASES ROMBO PAREDES,"Los jugadores exteriores, tienen que dar una pared con cada jugador central. Los jugadores centrales, después de las paredes, juegan con el jugador que tienen en frente.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",PASE,25x25,4,4,20,"BALONES , CONOS , PICAS",TAREAS_Images/T344.IMAGEN TAREA.125117.jpg,https://drive.google.com/file/d/1N0dZLkP2WKZsch4gw-4Vf1hlbTdfOZYg/view?usp=drive_link,1N0dZLkP2WKZsch4gw-4Vf1hlbTdfOZYg,http://drive.google.com/uc?id=1N0dZLkP2WKZsch4gw-4Vf1hlbTdfOZYg
T345,ACCIONES COMBINADAS,1x1 EN VENTAJA POSICIONAL,"Jugamos por equipos, un jugador sale en conducción y deja el balón parado que su rival, en carrera, lo controle y realice un ataque a portería pequeña en ventaja posicional.",,"INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",VELOCIDAD DESPLAZAMIENTO,20x30,4,3,15,"BALONES , CHINOS , CONOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T345.IMAGEN TAREA.084159.jpg,https://drive.google.com/file/d/1jC3uyQl6ZfP6mcHhtx3MLmgvXLjqLdBY/view?usp=drive_link,1jC3uyQl6ZfP6mcHhtx3MLmgvXLjqLdBY,http://drive.google.com/uc?id=1jC3uyQl6ZfP6mcHhtx3MLmgvXLjqLdBY
T346,ACCIONES COMBINADAS,4x4 BALON LARGO Y SEGUNDA JUGADA,"Se inicia con un balón en largo para la disputa de dos jugadores. Uno de cara y el otro en carrera. A partir de ahi, si el defensor gana el duelo se juega un 3x3 en el espacio marcado. Si el ganador es el atacante, se reinicia con otro balón en largo.",,"JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",GOLPEO DE CABEZA,30x20,3,4,15,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T346.IMAGEN TAREA.084532.jpg,https://drive.google.com/file/d/1gS0PwHKeZtakSaaQ50nVJzHKzC13JHbz/view?usp=drive_link,1gS0PwHKeZtakSaaQ50nVJzHKzC13JHbz,http://drive.google.com/uc?id=1gS0PwHKeZtakSaaQ50nVJzHKzC13JHbz
T347,ACCIONES COMBINADAS,ATAQUES 2x2 - 1x1 DEFENSA ATAQUE LATERAL,"Iniciamos con un 2x2 donde los defensores, si roban, no pueden atacar. Cuando se acaba la acción, los dos atacantes, tiene que defender a los jugadores de banda. Tienen que evitar que realicen un centro, no robarles el balón, aguantar y tapar. Los dos primeros defensores, atacaran el posible centro.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",DEFENSA 1x1,Doble area,4,4,20,"BALONES , CONOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T347.IMAGEN TAREA.085451.jpg,https://drive.google.com/file/d/1Q4hBdkZz_D9n8xP8t6kZL8qEIlBMBs-7/view?usp=drive_link,1Q4hBdkZz_D9n8xP8t6kZL8qEIlBMBs-7,http://drive.google.com/uc?id=1Q4hBdkZz_D9n8xP8t6kZL8qEIlBMBs-7
T348,ACCIONES COMBINADAS,ATAQUES 3x1 - 2 ZONAS,"Se juega un 3x1, en la primera zona, el defnsor tendra que leer la situación y elegir que hacer, si dar un paso adelante y dejar en fuera de juego a los rivales, si replegar...","Meter dos defensores más y dar una opción más al primer defensor, temporalizar para la llegada de las ayudas","SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",LECTURA DEFENSIVA,Doble area,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/T348.IMAGEN TAREA.085818.jpg,https://drive.google.com/file/d/1nfsiQRMtcxZDFNg4F79LUUqUNRHkvqOp/view?usp=drive_link,1nfsiQRMtcxZDFNg4F79LUUqUNRHkvqOp,http://drive.google.com/uc?id=1nfsiQRMtcxZDFNg4F79LUUqUNRHkvqOp
T349,JUEGO LÚDICO,HABILIDAD POR EQUIPOS,"Se inicia con un balón largo, para poder hacer gol los jugadores receptores tienen que realizar 2 controles/pases para que el 3 jugador finalice en portería pequeña.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",CONTROL,30x10,3,3,10,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/34c33efa.IMAGEN TAREA.100910.jpg,https://drive.google.com/file/d/1QsN6qDzL2q3GdTOHxSU5APxafY1qdqT-/view?usp=drive_link,1QsN6qDzL2q3GdTOHxSU5APxafY1qdqT-,http://drive.google.com/uc?id=1QsN6qDzL2q3GdTOHxSU5APxafY1qdqT-
T350,ACCIONES COMBINADAS,"RUEDA DE PASES, PRECISIÓN Y 1x1","Realizamos dos ruedas de pases con oposición pasiva, donde el objetivo es que uno de los 3 jugadores finalice en portería pequeña. La secuencia de pases, será la que los jugadores decidan, donde será obligatorio hacerlo en 3 pases. Cuando finalicen en portería pequeña, se juega un 1x1 en area grande, siendo el atacante el jugador que primero finaliza en porterías pequeñas.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",DEFENSA 1x1,1/2 Campo,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/2d129807.IMAGEN TAREA.101449.jpg,https://drive.google.com/file/d/17wt03oA7o7DHQJgzjmNu8uIZ8hRCKE6f/view?usp=drive_link,17wt03oA7o7DHQJgzjmNu8uIZ8hRCKE6f,http://drive.google.com/uc?id=17wt03oA7o7DHQJgzjmNu8uIZ8hRCKE6f
T351,ACCIONES COMBINADAS,SALIDA BALON 4x1-2 + 2x2,Creamos una salida de balón donde incluimos al portero para dar superioridad numérica y que pueda liberar a un compañero o ser él el que da el pase que supere linea.,,"SENIOR , JUVENIL , CADETE , INFANTIL",SALIDA DE BALÓN,3/4 campo,2,8,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/a4583263.IMAGEN TAREA.101950.jpg,https://drive.google.com/file/d/1snIy83L6DN6MkELXzVwUaRP9KwYQO3vv/view?usp=drive_link,1snIy83L6DN6MkELXzVwUaRP9KwYQO3vv,http://drive.google.com/uc?id=1snIy83L6DN6MkELXzVwUaRP9KwYQO3vv
T352,TÉCNICA COLECTIVA,TECNICA COLECTIVA x3,"Dividimos al equipo en 3 grupos, cada grupo realiza una secuencia de pases diferente. Cada serie, los grupos cambian de secuencia.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",PASE,30x15,3,4,15,"BALONES , CHINOS , PORTERIA PEQUEÑA",TAREAS_Images/315b04d5.IMAGEN TAREA.090933.jpg,https://drive.google.com/file/d/1YOVYzIWi-EctC6mfA8Kqm4b68w3OtAX9/view?usp=drive_link,1YOVYzIWi-EctC6mfA8Kqm4b68w3OtAX9,http://drive.google.com/uc?id=1YOVYzIWi-EctC6mfA8Kqm4b68w3OtAX9
T353,TÉCNICA COLECTIVA,PAREDES 2 BALONES,"Salimos con dos balones desde los fondos, para realizar una pared y un desmarque en ruptura.",,"CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN",PAREDES,30x15,3,4,15,"BALONES , CHINOS , PICAS",TAREAS_Images/700c0459.IMAGEN TAREA.091548.jpg,https://drive.google.com/file/d/1sy2CPUTzwN-ppXA0V60Y-xqmT6CW_2QI/view?usp=drive_link,1sy2CPUTzwN-ppXA0V60Y-xqmT6CW_2QI,http://drive.google.com/uc?id=1sy2CPUTzwN-ppXA0V60Y-xqmT6CW_2QI
T354,JUEGO DE FÚTBOL,PARTIDO 3x3+2,"Jugamos un 3x3 en el espacio marcado en azul, con dos comodines en los fondos. Para hacer gol podemos marcar de dos maneras, la primera seria si el pase de gol viene de un compañero de equipo, que podrás marca desde cualquier lugar. Si el pase viene de un comodin, el gol tiene que ser en la zona marcada en rojo.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",PROGRESAR,40x25,3,6,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/c5c532fb.IMAGEN TAREA.093548.jpg,https://drive.google.com/file/d/13D1O--JOFYKQwIAIDmEzolVvGs973gFU/view?usp=drive_link,13D1O--JOFYKQwIAIDmEzolVvGs973gFU,http://drive.google.com/uc?id=13D1O--JOFYKQwIAIDmEzolVvGs973gFU
T355,ACCIONES COMBINADAS,ATAQUES POR PAREJAS,"Jugamos por equipos, pero participamos por parejas. Realizamos un ataque, la pareja que marque gol se queda. Si el balón sale fuera, se irá la pareja que más tiempo lleva dentro. Si una pareja tira el balón fuera queriendo, se irán ellos.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",ATAQUE RAPIDO,Doble area,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA",TAREAS_Images/afa5c80f.IMAGEN TAREA.094423.jpg,https://drive.google.com/file/d/1MG-YpVJUWu4BaekijwaYbL2UFtNUBwyv/view?usp=drive_link,1MG-YpVJUWu4BaekijwaYbL2UFtNUBwyv,http://drive.google.com/uc?id=1MG-YpVJUWu4BaekijwaYbL2UFtNUBwyv
T356,ACCIONES COMBINADAS,FINALIZACIÓN DOBLE + 1x1,"Salimos uno por uno, realizamos un slalom en las picas y finalizamos en porterías de color rojo. El jugador que primero finaliza, ataca un 1x1 en porterías amarillas.",,"JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",DEFENSA 1x1,30x30,4,3,15,"BALONES , CHINOS , PETOS , PICAS , PORTERIA PEQUEÑA",TAREAS_Images/58e3a86c.IMAGEN TAREA.094855.jpg,https://drive.google.com/file/d/1m_bOgnXKu24dk5D67V1G_KVso9O_rfYa/view?usp=drive_link,1m_bOgnXKu24dk5D67V1G_KVso9O_rfYa,http://drive.google.com/uc?id=1m_bOgnXKu24dk5D67V1G_KVso9O_rfYa
T357,ACCIONES COMBINADAS,SUPERAR LÍNEAS 8x7,"Iniciamos en primera zona con un 3x2, para superar linea y pasar a zona 2. En esa zona jugaremos 4x3, cuando superemos esta zona, pasamos a zona 3 donde se jugará un 1x3, pudiendo llegar otro atacante para hacer un 2x3.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",BUSCAR SUPERIORIDADES,Campo Entero,4,4,20,"BALONES , CHINOS , PETOS",TAREAS_Images/f5219470.IMAGEN TAREA.102046.jpg,https://drive.google.com/file/d/1SOwpGG6ZaHOVabTDvORFmuKkcJyi_3o1/view?usp=drive_link,1SOwpGG6ZaHOVabTDvORFmuKkcJyi_3o1,http://drive.google.com/uc?id=1SOwpGG6ZaHOVabTDvORFmuKkcJyi_3o1
T358,RONDO,RONDO 4 PORTERÍAS - 3 EQUIPOS,"Jugamos 3 equipos en el círculo central. Fuera de él pondremos 4 porterías, dos en cada medio círculo. El equipo que mantiene, juega 3x2 (el otro defensor espera en lado débil), pero puede tener la ayuda de un jugador del otro equipo (solo 1) y con un tiempo limitado. Para hacer gol hay que dar 5 pases en una zona y conseguir llevar el balón a los alejados para que hagan gol en su zona. Para defender podrá ayudar otro jugador del equipo que defiende. El equipo que defiende, si consigue robar, puede hacer gol en cualquiera de los dos lados con sus 3 jugadores frente a 3 jugadores rivales.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",JUGAR CON ALEJADO,Circulo central,3,6,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/4ca8e230.IMAGEN TAREA.153420.jpg,https://drive.google.com/file/d/1mIPrxOtgDcGdXB4F683lXAcMh5srLrAO/view?usp=drive_link,1mIPrxOtgDcGdXB4F683lXAcMh5srLrAO,http://drive.google.com/uc?id=1mIPrxOtgDcGdXB4F683lXAcMh5srLrAO
T359,RONDO,RONDO 5x2 FINALIZAR TRAS JUGAR DE CARA,"Jugamos en la primera zona (azul) un 4x2, y otro jugador espera en la segunda zona (rojo). Cuando conectamos con jugador alejado, este deja de cara y se desmarca para finalizar en tercera zona (amarillo), uno de los defensores tiene ir a defender ese ataque.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",DEJAR DE CARA,40x20,6,3,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/0e9fda46.IMAGEN TAREA.153748.jpg,https://drive.google.com/file/d/1f1cbYkraHxIhfIbkvPRftD6Q3-herR2f/view?usp=drive_link,1f1cbYkraHxIhfIbkvPRftD6Q3-herR2f,http://drive.google.com/uc?id=1f1cbYkraHxIhfIbkvPRftD6Q3-herR2f
T360,POSESIÓN,POSESIÓN 4x4x4 PORTEROS,"Jugamos en 3 espacios. En los espacios de los fondos se juegan un 4x2 siendo uno de los 4 el portero. Para conseguir jugar con el lado contrario, hay que jugar con el jugador que esta en la zona intermedia para que este juegue con el otro lado. El equipo defensor, si roba puede marcar en esa zona en portería grande.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",PROGRESAR,40x25,3,6,20,"BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA",TAREAS_Images/60dbc150.IMAGEN TAREA.155254.jpg,https://drive.google.com/file/d/1m6eaxvWhRoBufIt82stVptPw3qK2NVSl/view?usp=drive_link,1m6eaxvWhRoBufIt82stVptPw3qK2NVSl,http://drive.google.com/uc?id=1m6eaxvWhRoBufIt82stVptPw3qK2NVSl
T361,TÉCNICA COLECTIVA,APARECER Y DEJAR DE CARA,"Jugamos en un rombo, los jugadores exteriores, aparecen en los conos del mismo color, para uno dejar de cara y el otro dar continuidad a la secuencia de pases.",,"JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",DEJAR DE CARA,40x30,3,4,15,"BALONES , CHINOS",TAREAS_Images/ba2d6228.IMAGEN TAREA.121843.jpg,https://drive.google.com/file/d/1CYAvsPg75zpe7zn56ZEw--hCtk0fRz-4/view?usp=drive_link,1CYAvsPg75zpe7zn56ZEw--hCtk0fRz-4,http://drive.google.com/uc?id=1CYAvsPg75zpe7zn56ZEw--hCtk0fRz-4
T362,TÉCNICA COLECTIVA,RUEDA DE PASES TEMPORIZAR,Rueda de pases para trabajar la temporización y el desmarque del compañero por detrás del poseedor.,,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",CREAR LÍNEA DE PASE,40x30,3,4,15,"BALONES , CHINOS , PICAS",TAREAS_Images/e07ffa09.IMAGEN TAREA.122408.jpg,https://drive.google.com/file/d/1pRUw7N3lzE49VH__zisGPjjlxHNsvtAO/view?usp=drive_link,1pRUw7N3lzE49VH__zisGPjjlxHNsvtAO,http://drive.google.com/uc?id=1pRUw7N3lzE49VH__zisGPjjlxHNsvtAO
T363,ACCIONES COMBINADAS,TEMPORIZAR PARA SUPERAR LINEAS,"Trabajamos en dos zonas, en la primera se juegan un 2x1, teniendo que hacer el apoyo al poseedor por detrás suya. En la segunda zona, hay que intentar finalizar en portería pequeña.",,"CADETE , INFANTIL , ALEVIN , BENJAMIN",SUPERAR LINEAS,30x15,4,4,20,"BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA",TAREAS_Images/4fcae03e.IMAGEN TAREA.124030.jpg,https://drive.google.com/file/d/1hux90oBzVRToaV0vvzCEkisSZqgkvknC/view?usp=drive_link,1hux90oBzVRToaV0vvzCEkisSZqgkvknC,http://drive.google.com/uc?id=1hux90oBzVRToaV0vvzCEkisSZqgkvknC
T364,ACCIONES COMBINADAS,TEMPORIZAR Y DESMARQUE POR LADO CONTRARIO,"Jugamos un 2x1, siendo OBLIGATORIO el desmarque por detrás del poseedor, para que el defensa tenga que elegir a que jugador defender.",,"JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN",DESMARQUES DE RUPTURA,Doble area,4,4,20,"BALONES , CHINOS , PORTERIA REGLAMENTARIA",TAREAS_Images/f9aa038d.IMAGEN TAREA.124819.jpg,https://drive.google.com/file/d/191F91aAgpEccao-UaFISQ7n7pr5EW0XN/view?usp=drive_link,191F91aAgpEccao-UaFISQ7n7pr5EW0XN,http://drive.google.com/uc?id=191F91aAgpEccao-UaFISQ7n7pr5EW0XN
T365,TÉCNICA COLECTIVA,DEJAR DE CARA Y CONTINUIDAD A ATAQUE,"Iniciamos con un doble DEJAR DE CARA en la zona de la rueda de pases, para dar continuidad a un ataque 3x2 después de otra DEJAR DE CARA.",,SENIOR,DEJAR DE CARA,1/2 Campo,4,4,20,"BALONES , CHINOS , PORTERIA PEQUEÑA",TAREAS_Images/6a087fdc.IMAGEN TAREA.134103.jpg,https://drive.google.com/file/d/1X4IlkBgjUQwI9usgXcjvlLygxzSYrvzX/view?usp=drive_link,1X4IlkBgjUQwI9usgXcjvlLygxzSYrvzX,http://drive.google.com/uc?id=1X4IlkBgjUQwI9usgXcjvlLygxzSYrvzX
T366,TÉCNICA COLECTIVA,CAOS (VISIÓN PERIFÉRICA),"Jugamos dos ruedas de pases en el mismo espacio. Lo jugadores que NO tienen portería enfrente, realizan dos paredes y pase al compañero. Los que SI tiene portería enfrente, realizan pared y finalización. Buscamos generar CAOS en el espacio compartido, para que tengan que levantar la cabeza, ver cuando pueden dar el pase, pero sin frenarme, siempre en movimiento.",,"SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN",VISIÓN PERIFÉRICA,15x15,4,3,15,"BALONES , CHINOS , CONOS , PORTERIA PEQUEÑA",TAREAS_Images/9c8306a3.IMAGEN TAREA.093724.jpg,https://drive.google.com/file/d/1eU2dTh3HcCN5I7LtALYCrWWxPjIoUb0t/view?usp=drive_link,1eU2dTh3HcCN5I7LtALYCrWWxPjIoUb0t,http://drive.google.com/uc?id=1eU2dTh3HcCN5I7LtALYCrWWxPjIoUb0t
